user_id,order_id,channel,order_value,date
1486156672928256962,1481410651,(direct),43.97,20161210
224703071908989026,1481385577,(direct),15.19,20161210
5520761942554213462,1481395998,(direct),204.59,20161210
3648845765125451961,1481409759,(direct),41.95,20161210
7477146057219663265,1481378887,(direct),254.91,20161210
958472619245730769,1481357168,(direct),76.96,20161210
0204360574486607491,1481413836,(direct),34.33,20161210
5326771367506211222,1481406127,(direct),121.45,20161210
5065633972911728815,1482259444,(direct),0.79,20161220
0869668043543534560,1482296712,(direct),10.99,20161220
3229423601682163075,1482276165,(direct),25.97,20161220
2794411975075446224,1482279589,(direct),59.97,20161220
1063651652107093288,1482271548,(direct),44.79,20161220
394838067178638501,1482277497,(direct),1.59,20161220
4924742829648731109,1482252251,(direct),27.99,20161220
4727618215092772991,1482273932,(direct),27.99,20161220
2528551022767237058,1482263185,(direct),76.78,20161220
9377458374004899718,1482282817,(direct),5.58,20161220
8612454810238832902,1482252076,(direct),19.99,20161220
1489499358843992719,1482272133,(direct),13.59,20161220
4716582509715548824,1482271654,(direct),44.8,20161220
3694974073962512722,1482271250,(direct),13.59,20161220
2880561522667457576,1482257189,(direct),24.99,20161220
0518977830588706496,1482248052,(direct),19.19,20161220
4013826819302935041,1482268712,(direct),55.99,20161220
9490705353206455281,1482293887,(direct),44.79,20161220
7360418616242621195,1482252245,(direct),31.97,20161220
5136029543125072381,1482268757,(direct),135.97,20161220
6448992994015431295,1482270341,(direct),44.79,20161220
9922694841308849938,1482265600,(direct),44.79,20161220
2263874374627120387,1482261981,(direct),55.97,20161220
0401157104421670800,1482239038,(direct),16.99,20161220
2496439703637913793,1482283481,(direct),1679.79,20161220
4808974885561715322,1482299785,(direct),677.74,20161220
0249200089780217479,1482303690,(direct),38.47,20161220
5850295749820717320,1482265375,(direct),138.35,20161220
6366738125554594213,1482283372,(direct),11.2,20161220
3280132197483942848,1482258002,(direct),82.97,20161220
8838271881130575329,1482282655,dfa,139.18,20161220
0835258838123409003,1482272981,(direct),33.58,20161220
9600570327260491637,1482257373,(direct),40.76,20161220
8688274309849590379,1482240450,(direct),56.96,20161220
7771656628828873351,1482251436,dfa,116.78,20161220
3158193721801238039,1482258588,(direct),59.15,20161220
5012216957441063220,1482286527,(direct),42.94,20161220
1118628644000079833,1482239514,(direct),41.59,20161220
2602830122596681742,1482297850,(direct),3.18,20161220
8091479699447776041,1482265505,(direct),41.47,20161220
2973611363966262012,1482270548,(direct),32.78,20161220
412874493990262782,1482250977,(direct),107.98,20161220
9503263320769884901,1482246743,(direct),227.12,20161220
9372618001980854712,1482254320,dealspotr.com,674.82,20161220
3220580369738167789,1482254794,(direct),8.78,20161220
1154591179135966046,1482276893,(direct),78.36,20161220
9803295841650471013,1482264201,(direct),196.56,20161220
2587166407924109433,1482285644,(direct),16.99,20161220
9880980015643386554,1482275978,(direct),373.92,20161220
8814021277498961876,1482285839,(direct),109.49,20161220
1591673974231051081,1482280214,(direct),279.97,20161220
738777585657711314,1482272043,dfa,79.13,20161220
8398495866792940081,1482300928,(direct),163.15,20161220
1776097454835233933,1482297511,(direct),95.99,20161220
4866154016388549666,1482282950,(direct),747.3,20161220
537940071228449977,1482219816,(direct),121.94,20161220
1631417180035527260,1482271213,phandroid.com,36.97,20161220
7806543448896890229,1482225243,(direct),31.99,20161220
7990135994432965391,1482260444,(direct),1239.05,20161220
3224500939951572250,1482257108,(direct),7.96,20161220
3535157243408917520,1482285720,(direct),28.78,20161220
3083583249945544526,1482288277,(direct),13.59,20161220
5701217119203777445,1482252306,(direct),13.98,20161220
86382053515995633,1482295037,(direct),103.14,20161220
679645045413988495,1482258176,(direct),44.79,20161220
3213792540886957239,1482291368,(direct),55.99,20161220
1716654206018570028,1482249883,us-mg5.mail.yahoo.com,18.99,20161220
8398495866792940081,1485128091,(direct),15.19,20170122
7249775005981823793,1485073840,(direct),18.99,20170122
5084365397599422550,1485113454,(direct),59.98,20170122
594022882962204579,1485128773,(direct),52.97,20170122
1004387731868322508,1485132761,(direct),27.18,20170122
9077717113702247034,1485135453,(direct),15.96,20170122
9237271576556447449,1485136484,(direct),13.59,20170122
4815752337215431060,1485121900,(direct),166.23,20170122
9519453598438934808,1485117971,(direct),956.55,20170122
9913050839913654697,1485145536,(direct),16.5,20170122
6006657047016577071,1493151594,(direct),27.19,20170425
5039309429901019811,1493141230,(direct),56.0,20170425
7267624930982767347,1493177459,(direct),15.19,20170425
3016739586039841037,1493117005,google,25.98,20170425
3153380067864919818,1493152555,(direct),10.63,20170425
3129381702603062678,1493166448,(direct),30.39,20170425
1113552768823939609,1493154807,(direct),59.97,20170425
632796253738106478,1493147178,(direct),32.28,20170425
8950965046902551656,1493187139,(direct),19.19,20170425
2610708601231231422,1493139649,(direct),51.56,20170425
2303199190024622321,1493140374,dealspotr.com,50.97,20170425
3058453262687579151,1493178400,(direct),134.38,20170425
2510765460977989271,1493143835,(direct),379.99,20170425
4814060651494814938,1493149003,(direct),54.36,20170425
1398241955715722716,1493146512,google,45.85,20170425
7602795446904794008,1493133915,google,50.0,20170425
6544019530150712383,1493147359,(direct),40.78,20170425
042744959300558986,1493152659,(direct),28.78,20170425
4118874374266805808,1493178861,(direct),23.98,20170425
0032285388804234573,1493134510,(direct),139.5,20170425
7370307513460988,1493141304,(direct),72.78,20170425
2086976642856727593,1493167947,google,16.99,20170425
8390158103120899776,1493131166,(direct),80.19,20170425
0582615830345755974,1493166634,google,80.95,20170425
9797076878073373768,1493160361,(direct),58.35,20170425
3233846931580119453,1493144912,yahoo,28.96,20170425
7178918530572590590,1493137550,(direct),57.56,20170425
5835265131726609192,1493136882,(direct),23.74,20170425
0921549306877802147,1493185110,(direct),36.39,20170425
9589822168101300209,1493127285,google,339.75,20170425
2186586081512608668,1493150392,google,87.5,20170425
1854405837570982370,1493126454,google,45.67,20170425
3305485862461522985,1493156103,(direct),729.08,20170425
8045269004501879316,1491015471,google,39.97,20170331
0608915197735218105,1490987475,(direct),175.15,20170331
8325952063826402508,1490974815,google,7.99,20170331
7813149961404844386,1490973405,(direct),129.97,20170331
1900860815673587826,1490964077,google,197.85,20170331
0106737648841708519,1490997130,(direct),71.99,20170331
3245361038398109550,1490977245,google,16.99,20170331
8694355452575545728,1490978112,google,111.98,20170331
5438008470160894903,1490993791,(direct),189.08,20170331
58062449645143625,1490997857,(direct),191.1,20170331
5296105795874914931,1491004855,(direct),113.47,20170331
4702129911000860052,1491002380,google,96.94,20170331
2039492680362282609,1491020230,(direct),544.08,20170331
2415088680349132013,1491001994,(direct),79.95,20170331
3197533100947860058,1490964302,google,679.49,20170331
0389986037860676472,1490980280,google,684.81,20170331
1971879185768782326,1490974023,google,82.37,20170331
4880074144243472885,1474554487,google,23.99,20160922
1081174349749089422,1474574341,(direct),223.6,20160922
8925835217447911803,1474583730,(direct),47.7,20160922
3743841623706674212,1474568001,(direct),21.99,20160922
9837789829773129524,1474570918,(direct),16.99,20160922
3345163376310988493,1474551342,(direct),574.8,20160922
2796226620923398170,1474555320,(direct),13.59,20160922
9710480501909231921,1474557590,(direct),247.88,20160922
8622709293596932103,1474554486,google,39.99,20160922
407927208045481071,1474582401,(direct),31.18,20160922
7988589698705817924,1474561606,(direct),13.59,20160922
3104253382416349385,1474545541,(direct),51.18,20160922
2892813741342046911,1474567842,(direct),365.39,20160922
2341086192998604055,1474570286,google,18.98,20160922
0071915269577377513,1474571010,google,49.57,20160922
2526542957776125951,1474571886,(direct),95.6,20160922
4774962189935177504,1474576850,google,16.99,20160922
9755564418432346621,1474586323,(direct),59.97,20160922
9190832385916027459,1474571655,(direct),37.99,20160922
6179536686688111644,1474574487,google,41.96,20160922
1219325807742188295,1474558422,(direct),31.18,20160922
7645423855844337919,1474571529,google,135.9,20160922
9272602657052463173,1474557284,google,79.99,20160922
6637893097065829171,1474587573,facebook.com,46.37,20160922
2854722262909538790,1474570811,google,92.76,20160922
0300387133164635049,1474559945,google,181.73,20160922
3033366073043100694,1474588918,(direct),90.42,20160922
9988272152672987767,1474540251,(direct),31.96,20160922
5674116106082895217,1474610547,google,34.46,20160922
4981176834467119463,1474570190,(direct),231.06,20160922
2558155440742727727,1474570432,(direct),164.64,20160922
7970882488065232755,1474600656,dfa,191.94,20160922
4879392962172918374,1474586452,google,180.21,20160922
7542872879801361567,1475611042,(direct),71.18,20161004
4651661279125746889,1475627788,(direct),26.99,20161004
8441639142548296911,1475607850,(direct),38.16,20161004
3484534271391030660,1475609490,(direct),95.8,20161004
5492630606781186660,1475609518,(direct),19.19,20161004
469837372694186370,1475628538,(direct),16.99,20161004
7659667031982295774,1475636271,(direct),24.99,20161004
6642860833043298836,1475613639,(direct),79.99,20161004
2913538643362383211,1475631957,facebook.com,24.93,20161004
1913537324529991256,1475587203,(direct),31.98,20161004
5010943201527099735,1475588204,(direct),9.59,20161004
429905913707585380,1475591121,(direct),74.99,20161004
5343854079752182770,1475610958,mail.google.com,261.96,20161004
4895988251918588289,1475624135,(direct),47.97,20161004
9017631944623076688,1475594289,(direct),57.52,20161004
3467259268893631959,1475590833,(direct),215.13,20161004
612931240198528311,1475616867,(direct),55.99,20161004
1675175168497645253,1475588623,(direct),35.98,20161004
8831435448967549467,1475583016,(direct),9.98,20161004
3031054342565069351,1475635296,(direct),16.99,20161004
3468690642506593738,1475591285,(direct),215.8,20161004
6790593881313685979,1475593504,(direct),135.6,20161004
6206680994869017182,1475617518,(direct),39.99,20161004
8696221716564059206,1475635158,(direct),222.93,20161004
4482154652839439582,1475604862,(direct),14.99,20161004
5723778422683345632,1475621204,(direct),11.94,20161004
1291592657777580193,1475590922,(direct),52.84,20161004
8989045666766077096,1475606957,(direct),44.95,20161004
2081649072154766710,1475612499,(direct),367.59,20161004
7271638383448610274,1475605505,(direct),162.34,20161004
2538636984723199001,1475613862,(direct),189.4,20161004
9775593270405443706,1475585622,(direct),17.97,20161004
1263523458590987032,1475619226,(direct),135.96,20161004
7131184833921807733,1475585521,(direct),43.95,20161004
0297836806162838021,1475589729,(direct),48.93,20161004
3086932451453585214,1478446373,(direct),15.0,20161106
3219030339075413961,1478484248,(direct),31.99,20161106
1057078399235259309,1478473887,(direct),223.1,20161106
0618198661111278556,1478452402,(direct),16.99,20161106
980669450547078608,1478477416,(direct),18.98,20161106
9880284115430195099,1478471676,(direct),55.99,20161106
6736550303451079628,1478449738,(direct),39.98,20161106
9456983848041488032,1478468190,(direct),44.95,20161106
640698688315594544,1478437471,(direct),126.98,20161106
5319251700362675371,1478490476,(direct),37.98,20161106
3209681780730962666,1478415170,(direct),7.48,20161106
439585555102338304,1478489502,(direct),88.98,20161106
3751093343937953110,1478491993,(direct),38.98,20161106
9758237602406121028,1478486264,(direct),36.78,20161106
2454306711782802609,1478482587,(direct),36.36,20161106
1755438626455874650,1478476889,(direct),79.94,20161106
5284289732058785015,1478492025,(direct),111.13,20161106
9242714675091818589,1478481934,(direct),61.97,20161106
9223171695530901209,1478493465,(direct),176.68,20161106
0682695636245631382,1478464694,(direct),59.9,20161106
4248127151078644916,1478464698,(direct),142.24,20161106
387243570666153965,1475462185,google,16.99,20161002
318787809582411406,1475432960,(direct),63.99,20161002
1026027148817239709,1475445396,(direct),23.19,20161002
1315772786660606104,1475433176,(direct),52.76,20161002
4918912899129859194,1475462761,(direct),15.99,20161002
0110888394822957190,1475442087,google,18.99,20161002
1113923487317822738,1475436774,google,21.98,20161002
5427034488751812445,1475442321,google,21.0,20161002
8959460688137585797,1475450371,(direct),97.98,20161002
8722920098698535020,1475444719,(direct),13.59,20161002
4108989538863797757,1475444966,google,41.98,20161002
3779052441133019116,1475450351,(direct),63.98,20161002
0962996931279982608,1475474052,google,27.18,20161002
5745206935661366884,1475413483,google,14.21,20161002
9377429831454005466,1475463443,google,61.9,20161002
0060402135554655326,1475444991,(direct),181.94,20161002
8874986476437588959,1475455362,(direct),167.7,20161002
4237736699372437949,1475414965,(direct),159.14,20161002
2369561597136874183,1475447769,(direct),76.76,20161002
4389802785459743912,1475412093,(direct),57.99,20161002
4996510286543496531,1475465826,google,63.95,20161002
8166898430517779079,1475459139,google,53.89,20161002
9597957223706817135,1475436238,google,79.48,20161002
0769891055069398469,1475454049,(direct),23.97,20161002
8076486872734382011,1475427697,google,2438.87,20161002
439449392549956950,1474407251,(direct),361.39,20160920
2526542957776125951,1474382278,(direct),269.55,20160920
1233984196205205270,1474403459,(direct),33.98,20160920
3084488537462893210,1474381375,(direct),209.7,20160920
4626142310562755511,1474386028,(direct),198.0,20160920
284038027711788036,1474422359,(direct),27.19,20160920
5704806985396166300,1474413873,(direct),23.99,20160920
5537140767196108194,1474386057,(direct),63.95,20160920
4165022088136664942,1474396370,google,16.99,20160920
0967411898534662501,1474426024,google,24.99,20160920
7444317848220127323,1474403197,sites.google.com,13.59,20160920
4021608342887037417,1474417029,(direct),44.79,20160920
9114472211309183696,1474380998,(direct),139.98,20160920
2149939263814499827,1474413897,(direct),39.99,20160920
0555790844446941439,1474392195,(direct),43.98,20160920
8477845554065299759,1474384954,google,74.99,20160920
6738644801977314557,1474424071,(direct),24.78,20160920
9605564341819923809,1474393443,(direct),61.98,20160920
2074164338647079047,1474373863,(direct),59.99,20160920
1930047629399360131,1474397841,(direct),42.37,20160920
6493013869237663411,1474379042,(direct),44.79,20160920
7399154610014093461,1474372054,google,27.98,20160920
3325370036069152242,1474381617,(direct),28.78,20160920
3445194212240387141,1474405615,(direct),79.98,20160920
841422432401292507,1474434593,google,13.99,20160920
4917757775261009734,1474423892,google,79.99,20160920
8009715103196438268,1474429715,google,325.29,20160920
5379025171012040932,1474409660,google,89.67,20160920
8510125348464766697,1474435069,google,16.99,20160920
2557337139443833137,1474410620,(direct),449.7,20160920
071298010648822329,1474390112,(direct),145.99,20160920
897189708290538264,1474413106,google,105.92,20160920
4587300217226571258,1474414089,facebook.com,9.96,20160920
5604878405590079298,1474380923,google,26.98,20160920
1638541388980172603,1474359537,(direct),215.8,20160920
1811633901162134575,1474400136,google,60.97,20160920
6592244527170877583,1474428537,youtube.com,76.77,20160920
3536855989510747054,1474435078,(direct),49.96,20160920
2465889917134272645,1474387616,(direct),415.4,20160920
472388433264551158,1474425848,(direct),241.46,20160920
7880167755277148359,1474399240,(direct),199.82,20160920
8651984745544066931,1474402372,(direct),61.59,20160920
730458429523691231,1474431217,(direct),298.98,20160920
5993060146363260097,1474364865,google,149.85,20160920
1261307483031357677,1474387751,google,59.95,20160920
9624789523147347433,1490392389,(direct),39.98,20170324
4560048854801219223,1490391438,(direct),61.59,20170324
9826816980924031810,1490368156,(direct),35.18,20170324
3126428444962673497,1490404651,google,18.99,20170324
8017527495949351517,1490377762,bing,12.98,20170324
287908533589459604,1490380190,google,109.86,20170324
8160024468956674004,1490393930,google,139.14,20170324
0396381842924367514,1490373831,google,18.99,20170324
4432170800264031771,1490367462,google,299.7,20170324
4670469315542047941,1490380920,(direct),167.7,20170324
8545209036610253088,1490403137,(direct),61.59,20170324
4525601131116258606,1490365264,(direct),35.18,20170324
9350198009120928098,1490385180,(direct),59.99,20170324
7040224635883969893,1490388190,(direct),113.53,20170324
1094337368520422037,1490386137,(direct),90.28,20170324
129249086143937145,1490404930,(direct),78.35,20170324
6754683731104767908,1490362745,(direct),191.2,20170324
8866035740350491393,1490388282,(direct),110.97,20170324
9037017629148514881,1490368482,(direct),243.75,20170324
480596774651345765,1490393286,google,109.41,20170324
6571994191266464601,1490409205,google,10.99,20170324
780755997851042697,1490398015,google,39.89,20170324
0209588266013545629,1490390775,(direct),59.99,20170324
8013820676715807864,1490383532,(direct),35.18,20170324
1717181767260918300,1490392519,google,102.98,20170324
044206379216818403,1490392636,(direct),41.99,20170324
1957458976293878100,1490380560,dfa,8677.83,20170324
7227131899750346684,1490410038,google,16.99,20170324
3136743370771670654,1490392083,google,87.99,20170324
5224582846346969715,1490373243,(direct),19.19,20170324
4697761145388027132,1484330155,(direct),18.99,20170113
4163967138563839128,1484339233,(direct),13.59,20170113
8395347447837292340,1484324189,youtube.com,16.99,20170113
9620923631569343304,1484338459,(direct),5.5,20170113
0776257183737046172,1484354873,(direct),39.99,20170113
5179586107192059934,1484342612,(direct),558.25,20170113
0460590127025597143,1484317916,(direct),36.0,20170113
1021564728056895088,1484363019,(direct),17.99,20170113
1379398622703975756,1484328131,(direct),116.78,20170113
0216379390200329933,1484334309,dfa,124.77,20170113
0738742613780622904,1484351598,facebook.com,55.99,20170113
5950059119124275683,1484333470,(direct),79.99,20170113
372706149688864468,1484326485,(direct),64.78,20170113
5082310728519609149,1484363272,dfa,30.46,20170113
6273454334466338652,1484346211,(direct),24.99,20170113
2592638729105052123,1484339881,(direct),51.96,20170113
2198879349250618795,1484361694,(direct),43.14,20170113
813435824692883942,1484342015,(direct),9.55,20170113
553904149065456549,1484309224,(direct),167.97,20170113
0840608732692239910,1484320817,(direct),7.96,20170113
7647399051164881931,1484339978,(direct),86.38,20170113
2513134404212328094,1484341012,(direct),146.94,20170113
2546464604912220860,1484363668,mail.google.com,402.09,20170113
0608915197735218105,1484346392,(direct),501.84,20170113
4525326450497146494,1484370904,(direct),20.98,20170113
2020115174591875878,1484322843,(direct),203.9,20170113
7696973731640073168,1484349592,(direct),77.53,20170113
0290663072707523580,1484344382,(direct),244.3,20170113
0143782636543876435,1500759640,(direct),75.98,20170722
5328385563084211127,1500769728,(direct),44.79,20170722
157019484210987302,1500734220,dfa,303.41,20170722
0396718069117936487,1500738629,(direct),23.94,20170722
330070454475724462,1500741459,(direct),90.74,20170722
3927815032450931689,1500752666,(direct),20.79,20170722
0024932550342595467,1500744389,google,126.89,20170722
9512976956663565169,1500739387,(direct),270.0,20170722
7181128763936845788,1500740371,google,442.26,20170722
7724099657846251773,1500778505,(direct),40.77,20170722
6623534661206058922,1500784444,google,49.41,20170722
9509348681300444250,1500762892,google,115.9,20170722
4552275222012095884,1500708252,(direct),107.99,20170722
081281456829886913,1500761004,google,78.71,20170722
057693500927581077,1500771684,(direct),558.5,20170722
3768290334696236505,1500740177,(direct),20.7,20170722
7650573166348333190,1500760486,(direct),24.22,20170722
5720584332217047483,1493823450,google,114.72,20170503
2326342894526494508,1493867466,google,14.69,20170503
3264354418157735832,1493839818,groups.google.com,33.59,20170503
866401086890399054,1493823862,(direct),39.98,20170503
7044592028544350936,1493852451,google,29.08,20170503
7813149961404844386,1493836555,(direct),16.99,20170503
7152313806704388410,1493823351,(direct),58.75,20170503
6776660125553091121,1493840582,(direct),33.59,20170503
3003781131878505230,1493864922,(direct),67.18,20170503
2603582189520418632,1493848713,(direct),33.59,20170503
5200523013513210232,1493823073,mail.google.com,67.18,20170503
6192730343832686295,1493835800,(direct),13.59,20170503
0417281456122837207,1493841076,google,83.99,20170503
4661056240589055665,1493844812,groups.google.com,33.59,20170503
3506253985459951484,1493843208,mail.google.com,41.99,20170503
1119984091061621254,1493841949,(direct),41.99,20170503
9401702056400438327,1493827942,(direct),27.19,20170503
1603437381497416129,1493850474,(direct),44.79,20170503
498519259844308517,1493822908,(direct),15.99,20170503
7021513890220777555,1493837163,(direct),100.77,20170503
703413205219786519,1493836272,(direct),41.99,20170503
7268732315672412988,1493872756,google,67.18,20170503
4968114239490264193,1493824569,groups.google.com,67.18,20170503
8445452821576503914,1493837225,google,30.28,20170503
9913737248744802178,1493874501,(direct),33.59,20170503
8025955470222388064,1493843509,(direct),33.59,20170503
9341809902223423547,1493842086,(direct),33.59,20170503
2543259814271575260,1493850769,(direct),65.09,20170503
0188247823522588210,1493841757,google,30.98,20170503
2574179535153856621,1493836247,(direct),67.18,20170503
6788608757552402673,1493843357,(direct),33.59,20170503
5112369122544987822,1493827884,google,369.9,20170503
217681705986137511,1493826248,google,13.59,20170503
691720966691550944,1493844309,google,87.18,20170503
547013638763660090,1493841364,mail.google.com,33.59,20170503
2951565306014197668,1493839961,(direct),33.59,20170503
6289648487532029978,1493843732,mail.google.com,33.59,20170503
8968458554624269944,1493845027,groups.google.com,33.59,20170503
5483156497557634103,1493847997,groups.google.com,33.59,20170503
2224572703195879390,1493876287,google,79.99,20170503
7732090134568997347,1493854894,(direct),67.18,20170503
4138727297471841879,1493852963,(direct),33.59,20170503
1011144777893683612,1493829094,(direct),33.59,20170503
2384781485752007681,1493841632,groups.google.com,41.99,20170503
102929360833194213,1493827733,(direct),86.22,20170503
7656166664902363407,1493857168,(direct),39.98,20170503
7443749709958085466,1493847865,(direct),14.63,20170503
2179583548664374175,1493837504,(direct),33.59,20170503
4512969350538932302,1493831887,google,13.29,20170503
7236509216355448688,1493842998,(direct),16.99,20170503
0567114702296201573,1493832428,(direct),33.59,20170503
2877243749158885566,1493836504,(direct),154.35,20170503
4871052832001999477,1493844089,(direct),33.59,20170503
9404133201034662338,1493859484,(direct),22.94,20170503
4970331206023875166,1493836069,google,23.84,20170503
8734326510553351606,1493840762,(direct),33.59,20170503
1361425561124755941,1493833354,(direct),42.68,20170503
2136031415967879248,1493830125,(direct),187.21,20170503
0548610265008552694,1493836886,google,13.29,20170503
4950411203281265700,1493840797,(direct),930.05,20170503
9475218131155083092,1493830725,(direct),23.98,20170503
2908106497332627333,1493851038,(direct),39.15,20170503
8790419059934322944,1493864048,(direct),427.64,20170503
1364033099778280988,1493854615,mail.google.com,33.59,20170503
2691688576620945855,1493823806,google,18.99,20170503
6726938691448452344,1493795286,google,48.23,20170503
6349916551056809056,1493853956,(direct),430.5,20170503
5130925613790258931,1493868477,(direct),172.03,20170503
7477634267430924328,1493871212,google,35.25,20170503
2346359290191771618,1493828053,google,172.44,20170503
7589140490994660050,1491543013,(direct),61.59,20170406
665197592745084056,1491461759,google,10.99,20170406
0717343852152056082,1491500580,(direct),167.65,20170406
5863375721947621054,1491493419,(direct),25.0,20170406
120266359617148298,1491518618,(direct),23.5,20170406
7018780780971706346,1491541750,(direct),15.19,20170406
9207350605949288880,1491486746,(direct),155.91,20170406
6679426098761347973,1491529545,google,40.98,20170406
170075213753657012,1491531862,(direct),19.19,20170406
0172081148860791358,1491485698,(direct),25.82,20170406
4427381882720196561,1491536225,google,10.99,20170406
1091802616723319272,1491507642,(direct),1239.38,20170406
6298030765010140996,1491546666,google,27.98,20170406
7589140490994660050,1491543261,mail.google.com,79.99,20170406
4359929883683645809,1491535821,(direct),79.99,20170406
6687800400075558056,1491532040,(direct),30.78,20170406
5712421789817906030,1491506482,(direct),7.95,20170406
2035309554670535987,1491490471,google,46.76,20170406
2761824185690808203,1491513840,google,22.49,20170406
279519454681566557,1491492444,(direct),186.89,20170406
3215774541013275282,1491507275,google,27.96,20170406
5395170919790371071,1491504282,google,69.25,20170406
8160051185492681700,1491492110,(direct),30.77,20170406
5891082663141859878,1491496149,(direct),199.9,20170406
832152661091318994,1491495853,(direct),24.78,20170406
2560606622677775482,1491530724,(direct),20.78,20170406
1889119833894765206,1491515476,(direct),694.6,20170406
5844499585021930653,1491496287,(direct),65.96,20170406
9620467764501266748,1491529276,google,88.66,20170406
9702922854313747953,1491518143,(direct),135.8,20170406
3755781472166364485,1491505030,(direct),34.15,20170406
6574777397664744469,1491506081,(direct),11.19,20170406
8443643406410739523,1491516320,google,175.41,20170406
3635819362671246004,1491502689,sites.google.com,7.98,20170406
5418879524729998284,1491516078,(direct),154.17,20170406
6398718864839297879,1491539642,(direct),21.47,20170406
9389394020676013822,1491539362,bing,45.28,20170406
9359260991266226539,1491509387,(direct),58.75,20170406
3499601290584440755,1491525930,(direct),31.35,20170406
9089132392240687728,1491491130,google,1523.18,20170406
3053688223431493183,1491499361,(direct),163.08,20170406
6859653115224439411,1490056433,(direct),105.56,20170320
5341271361784611942,1490048636,(direct),15.58,20170320
2188014721891389633,1490029434,(direct),30.39,20170320
183237071516128923,1490007652,google,11.98,20170320
3567990823007256215,1490024438,google,78.26,20170320
577430234323994672,1490033891,bing,35.98,20170320
8728228319865882103,1489994995,google,21.99,20170320
6006657047016577071,1490020811,(direct),52.76,20170320
8195647791855576548,1490041532,google,24.99,20170320
3287424336851494398,1490030833,google,79.16,20170320
7445235885559107095,1490034267,google,33.98,20170320
036703532725992752,1490062298,(direct),30.39,20170320
6668929778819384913,1490040347,(direct),1.99,20170320
4988612949713423910,1490043910,google,28.98,20170320
8004174355462183209,1490064475,google,56.97,20170320
7549018693147139629,1490036043,google,149.43,20170320
7266739596439998508,1490020206,(direct),53.17,20170320
3756873695566365595,1490041437,google,65.96,20170320
573752651828621469,1490066158,google,75.98,20170320
7945508458206701256,1490023987,(direct),19.19,20170320
6462196953273318864,1490058257,google,67.93,20170320
5603141733790765998,1490063903,(direct),31.99,20170320
0683732886676120900,1490031117,(direct),149.38,20170320
5406305545135860881,1490069293,google,12.99,20170320
0686766074904091675,1490049761,(direct),139.9,20170320
4116720743881459837,1490046970,(direct),818.4,20170320
9338374006954760146,1490022713,(direct),1019.4,20170320
6986536761307654836,1490020912,google,531.62,20170320
7626451325930281264,1490020519,(direct),215.55,20170320
9372618001980854712,1490022687,dealspotr.com,606.46,20170320
9160688801124625042,1490074289,(direct),732.73,20170320
9017088554957791620,1490066142,google,26.76,20170320
8966130487678127924,1490044345,(direct),975.7,20170320
8942866004645538967,1489999542,(direct),471.92,20170320
9089132392240687728,1490048025,google,37.98,20170320
8441639142548296911,1475681683,(direct),67.2,20161005
8264857327019911007,1475703742,(direct),227.05,20161005
2352233424314349714,1475690526,(direct),27.19,20161005
3045945458040660189,1475688158,(direct),107.18,20161005
8959460688137585797,1475690105,(direct),39.99,20161005
0250826361874221555,1475695099,(direct),27.19,20161005
9940991329561445192,1475714850,(direct),67.08,20161005
3645483034264563148,1475692120,(direct),85.58,20161005
4479691304452949746,1475701639,(direct),119.7,20161005
1888745689624472388,1475688374,(direct),73.98,20161005
3874262976539504946,1475678757,(direct),72.98,20161005
0272605252764469232,1475700100,(direct),39.99,20161005
8661687930742624021,1475701422,keep.google.com,19.99,20161005
5785105569692968481,1475716527,(direct),13.59,20161005
2511032786245371752,1475726349,(direct),18.99,20161005
5941605551778818754,1475698137,(direct),279.3,20161005
2006057472534260392,1475736240,(direct),96.77,20161005
2187855022251183924,1475694819,(direct),455.7,20161005
2353966916541086672,1475699349,(direct),659.45,20161005
3364502706652461575,1475717525,(direct),16.39,20161005
9733639222165329418,1475721821,(direct),179.96,20161005
4259785355346404932,1475696620,(direct),18.99,20161005
1651859636793476193,1475703352,(direct),475.14,20161005
3427093772559563094,1475705642,(direct),16.99,20161005
7830750206267475882,1475684034,(direct),16.99,20161005
3550975436361582700,1475699532,(direct),33.98,20161005
9007384118935693611,1475690905,(direct),66.38,20161005
3494892884724881756,1475708425,(direct),92.66,20161005
2760427474606602555,1475689387,(direct),77.77,20161005
132607078854874041,1475668624,(direct),31.99,20161005
6068598620766435054,1475708910,(direct),332.54,20161005
1563165194353120614,1475718365,(direct),16.78,20161005
5021754051431260143,1475706649,(direct),28.93,20161005
08635110543627771,1475670709,(direct),48.78,20161005
4056519069919299079,1475695130,(direct),9.48,20161005
502427268661784166,1475681795,(direct),107.11,20161005
2916703115374945945,1475702557,(direct),7.99,20161005
4953199015316377564,1475714028,(direct),17.59,20161005
1905601603242266663,1475708185,(direct),54.37,20161005
9697929460014674172,1475733990,(direct),32.95,20161005
902909418531010642,1475681818,(direct),7.98,20161005
1659300808857863875,1475707106,(direct),396.58,20161005
8627561348122631479,1475702407,(direct),89.9,20161005
212879651166366114,1475685395,(direct),151.9,20161005
403789659645595849,1498688885,google,32.98,20170628
9940848760323603762,1498695679,google,19.19,20170628
8819842572136871109,1498694642,google,73.46,20170628
7786496751068018925,1498681995,(direct),30.05,20170628
582129409932854437,1498700834,google,18.99,20170628
8410353231365247459,1498656697,(direct),68.76,20170628
0744210830143973631,1498714507,google,21.02,20170628
277630796350055956,1498711811,(direct),63.07,20170628
